,contractor_id,plan_name,primary_trade,ladder_use,scaffolds,confined_space,aerial_lift,cpr_training,excavation,fall_protection,investigation_prgm,fatality_2017,fatality_2018,restricted_day_17,restricted_day_18,lost_days_17,lost_days_18,recordable_17,recordable_18,work_hours_17,work_hours_18,emr_17,emr_18,flame_spark_activity,hoisting_rigging_eq,live_electrical_component,electrical_component,safety_health_program,safety_manager,emp_involvement_plan,emp_performance_evalution,osha_citation,fatality_2019,restricted_day_19,lost_days_19,recordable_19,dart_17,dart_18,dart_19,days_away_cases_17,days_away_cases_18,days_away_cases_19
9515,9516,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9516,9517,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9517,9518,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9518,9519,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,9075,0,1,0,3,3,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
9519,9520,1,227,3,3,1,2,1,1,2,1,0,0,0,0,0,0,0,0,65000,65000,0,0,1,3,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0
9520,9521,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9521,9522,1,291,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,956800,936000,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9522,9523,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9523,9524,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9524,9525,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9525,9526,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9526,9527,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,202392,0,0,0,2,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9527,9528,1,227,0,0,0,0,0,0,0,2,0,0,1510,1510,481,324,50,38,4315163,5177472,0,0,0,0,0,0,1,2,2,2,1,0,746,129,21,34,28,10,0,0,0
9528,9529,2,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9529,9530,1,227,3,3,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9530,9531,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9531,9532,1,186,3,3,3,3,3,1,2,2,0,0,0,0,10,0,3,0,109724,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0
9532,9533,1,94,3,3,2,3,3,3,2,2,0,0,243,243,319,5,4,1,635157,591275,0,0,3,3,3,3,2,1,2,2,1,0,0,5,2,4,1,1,0,0,0
9533,9534,1,118,3,2,2,2,1,2,1,1,0,0,7,7,1,1,2,2,124306,115912,0,0,3,2,3,0,1,1,1,1,2,0,0,0,3,1,1,0,0,0,0
9534,9535,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9535,9536,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9536,9537,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9537,9538,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9538,9539,1,227,1,1,2,2,1,1,2,2,0,0,0,0,0,0,0,1,62463,74362,0,0,3,1,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9539,9540,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9540,9541,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9541,9542,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9542,9543,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9543,9544,1,65,3,3,3,3,3,3,2,2,0,0,385,385,0,0,17,35,1070907,1355180,0,0,3,3,1,3,2,2,2,2,1,0,1800,75,45,13,27,38,0,0,0
9544,9545,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9545,9546,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9546,9547,1,71,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,56187,113204,0,0,3,3,1,3,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0
9547,9548,1,94,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,21038,18000,0,1,3,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9548,9549,2,227,3,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9549,9550,1,227,3,3,2,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0
9550,9551,2,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9551,9552,1,227,3,3,1,3,3,1,2,2,0,0,429,429,316,275,23,21,359745,323219,0,0,3,3,1,3,2,1,1,1,1,0,0,0,0,19,21,0,0,0,0
9552,9553,0,227,3,1,1,2,3,2,2,2,0,0,0,0,0,0,0,0,1700,0,1,0,3,2,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9553,9554,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9554,9555,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9555,9556,2,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9556,9557,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9557,9558,1,98,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,31236,0,1,0,3,1,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9558,9559,1,227,3,3,3,3,3,3,2,2,0,0,10,10,108,0,2,2,983475,920486,0,0,3,3,3,3,2,2,2,2,1,0,0,0,1,2,0,0,0,0,0
9559,9560,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9560,9561,2,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9561,9562,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,152528,0,0,0,1,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9562,9563,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9563,9564,1,227,1,1,1,1,1,1,1,2,0,0,0,0,30,0,1,0,31692,0,1,0,1,1,1,3,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0
9564,9565,1,227,3,3,3,3,3,3,2,2,0,0,171,171,0,0,13,9,1003075,1057388,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,10,7,0,0,0,0
9565,9566,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9566,9567,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9567,9568,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9568,9569,0,160,3,2,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9569,9570,1,227,3,3,3,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9570,9571,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9571,9572,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,8290,6836,0,0,1,3,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9572,9573,1,227,3,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9573,9574,2,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9574,9575,1,318,3,3,2,3,3,1,1,2,0,0,0,0,0,0,0,0,86269,100527,0,0,3,3,1,3,2,1,2,2,1,0,0,222,6,0,0,6,0,0,0
9575,9576,1,227,3,1,3,1,3,1,2,2,0,0,29,29,0,0,1,1,619932,618904,0,0,1,1,1,1,2,2,2,2,1,0,105,0,2,1,0,2,0,0,0
9576,9577,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9577,9578,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9578,9579,1,227,3,3,3,3,3,3,2,2,0,0,78,78,0,0,10,0,536971,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,6,0,0,0,0,0
9579,9580,1,227,3,3,3,3,3,3,2,2,0,0,170,170,19,48,10,22,236579,281814,0,0,3,2,2,3,2,1,1,2,1,0,178,7,18,6,15,13,0,0,0
9580,9581,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0
9581,9582,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9582,9583,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9583,9584,1,227,3,2,3,2,3,3,2,2,0,0,0,0,0,0,0,0,5462,0,1,0,3,3,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
9584,9585,2,146,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,2400,3200,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9585,9586,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9586,9587,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9587,9588,1,186,3,3,1,3,3,3,2,2,0,0,0,0,0,0,0,0,73055,70680,0,0,1,1,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9588,9589,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9589,9590,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9590,9591,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9591,9592,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9592,9593,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9593,9594,1,268,3,2,2,2,1,2,1,2,0,0,0,0,27,0,4,2,199931,311504,0,0,3,2,2,2,2,2,2,2,1,0,1,3,6,1,0,4,0,0,0
9594,9595,1,227,3,3,1,3,1,1,2,2,0,0,14,14,91,0,5,0,296360,0,1,0,3,1,1,3,2,1,2,2,1,0,0,0,0,4,0,0,0,0,0
9595,9596,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,128487,0,0,0,3,3,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9596,9597,1,227,3,3,3,3,3,3,2,2,0,0,93,93,121,177,5,8,688831,749306,0,0,3,3,3,3,2,2,2,2,1,0,36,124,4,4,4,2,0,0,0
9597,9598,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9598,9599,0,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
9599,9600,1,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,75600,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
9600,9601,1,227,3,3,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
9601,9602,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9602,9603,1,227,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,331982,246331,0,0,3,3,3,3,2,2,2,2,1,0,0,11,1,0,0,1,0,0,0
9603,9604,1,227,3,3,2,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9604,9605,1,227,3,2,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9605,9606,1,227,3,3,2,3,3,1,2,2,0,0,0,0,1,0,2,0,70048,0,0,0,3,3,3,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0
9606,9607,1,227,1,1,1,1,3,1,2,2,0,0,8,8,7,0,12,0,144969,0,1,0,3,3,1,1,2,1,2,1,1,0,0,0,0,4,0,0,0,0,0
9607,9608,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9608,9609,1,227,3,1,3,1,3,3,2,2,0,0,0,0,0,0,0,0,38483,0,0,0,1,3,3,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
9609,9610,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9610,9611,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9611,9612,1,98,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,1,26324,20235,0,1,2,2,3,3,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0
9612,9613,1,92,3,3,3,3,3,3,2,2,0,0,12,12,0,10,1,2,509057,533775,0,0,1,1,1,3,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0
9613,9614,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9614,9615,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
9615,9616,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9616,9617,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9617,9618,1,78,3,3,3,3,3,3,2,2,0,0,97,97,105,0,2,5,234424,250079,0,0,3,3,3,3,2,1,2,2,1,0,0,0,5,1,0,0,0,0,0
9618,9619,1,227,3,3,3,3,1,2,2,2,0,0,0,0,0,0,0,0,28262,0,0,0,2,3,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9619,9620,1,238,3,3,1,3,1,1,2,2,0,0,0,0,0,140,2,2,159849,134233,0,0,1,3,1,3,2,1,2,2,2,0,0,0,0,2,2,0,0,0,0
9620,9621,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9621,9622,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,215240,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9622,9623,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,15000,0,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9623,9624,2,227,3,3,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9624,9625,0,227,3,2,2,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
9625,9626,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626,9627,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9627,9628,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9628,9629,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9629,9630,1,164,3,1,1,1,1,1,2,2,0,0,0,0,0,6,0,3,104000,193000,0,0,1,1,3,3,2,1,2,2,1,0,0,99,3,0,3,3,0,0,0
9630,9631,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9631,9632,1,227,3,3,3,3,3,3,2,2,0,0,3,3,180,2,1,1,43174,43011,1,1,3,1,1,3,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0
9632,9633,1,227,3,3,3,3,3,3,2,2,0,0,10,10,0,0,1,0,50300,0,0,0,2,2,2,3,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0
9633,9634,1,227,3,1,3,1,3,1,2,2,0,0,0,0,0,0,0,0,45236,0,0,0,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9634,9635,2,227,3,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9635,9636,1,227,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
9636,9637,2,227,3,2,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9637,9638,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,9639,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9639,9640,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9640,9641,1,69,2,2,3,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9641,9642,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9642,9643,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9643,9644,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9644,9645,1,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1291343,1416780,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9645,9646,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9646,9647,1,227,3,3,3,3,3,2,2,2,1,1,3827,3827,736,366,112,91,19215276,19486068,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,78,60,0,0,0,0
9647,9648,1,227,3,1,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9648,9649,1,227,3,3,1,3,3,1,2,2,0,0,0,0,3,0,2,2,151782,215060,0,0,1,1,1,3,2,1,2,2,1,0,0,0,1,1,2,0,0,0,0
9649,9650,1,238,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,3,112545,212672,0,0,2,2,2,3,2,2,2,2,1,0,0,1,1,0,1,1,0,0,0
9650,9651,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9651,9652,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,2,0,457606,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9652,9653,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9653,9654,1,193,3,1,1,3,3,1,2,2,0,0,0,0,0,0,0,0,117921,136255,1,1,2,3,1,3,2,1,2,2,1,0,0,3,1,0,0,1,0,0,0
9654,9655,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9655,9656,1,227,3,3,1,3,3,1,2,2,0,0,0,0,11,21,9,11,109425,107920,0,0,3,3,1,3,2,2,2,2,2,0,0,63,4,2,3,4,0,0,0
9656,9657,1,227,3,3,2,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9657,9658,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9658,9659,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,1020,0,0,0,2,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9659,9660,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9660,9661,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9661,9662,1,74,3,3,3,3,3,3,2,2,0,0,159,159,4,597,9,17,1439931,2141082,0,0,3,3,2,3,2,2,2,2,1,0,1,0,1,5,12,1,0,0,0
9662,9663,1,227,3,3,2,3,1,1,2,1,0,0,0,0,6,30,4,10,186635,215605,0,0,3,3,1,3,2,1,1,1,1,0,0,0,0,3,5,0,0,0,0
9663,9664,1,227,3,3,1,3,3,3,2,2,0,0,25,25,5,0,4,0,91243,0,1,0,3,1,3,3,2,1,2,2,2,0,0,0,0,1,0,0,0,0,0
9664,9665,1,227,3,3,2,3,3,1,2,2,0,0,0,0,5,9,1,1,95357,126800,1,1,3,3,1,2,2,1,2,2,1,0,180,4,2,1,1,2,0,0,0
9665,9666,1,77,3,3,3,3,3,1,2,2,0,0,0,0,0,4,1,1,257819,253446,1,0,3,1,1,3,2,2,2,2,1,0,0,0,2,0,1,0,0,0,0
9666,9667,1,227,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9667,9668,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9668,9669,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
